_id,Lake Name,Township,STN,Site ID,Site Description,Latitude (DMS),Long (DMS),Date (DD-MMM-YY),Calcium (mg/L)
7780,LITTLE ESSON LAKE (CEDAR),MONMOUTH,2630,3,"Mid Lake, deep spot",450214,781541,19-May-19,13.1
7781,LITTLE ESSON LAKE (CEDAR),MONMOUTH,2630,3,"Mid Lake, deep spot",450214,781541,25-May-21,14.8
7782,LITTLE ESSON LAKE (CEDAR),MONMOUTH,2630,3,"Mid Lake, deep spot",450214,781541,15-May-22,14.2
7783,LITTLE FARQUHAR,DYSART ET AL,7705,1,"middle of bay, deep spot",450520,781020,12-May-22,14.5
7784,LITTLE GLAMOR LAKE,MONMOUTH,2636,1,"Mid Lake, deep spot",445839,782200,27-Jun-10,11.3
7785,LITTLE GLAMOR LAKE,MONMOUTH,2636,1,"Mid Lake, deep spot",445839,782200,12-Jul-11,10.8
7786,LITTLE GLAMOR LAKE,MONMOUTH,2636,1,"Mid Lake, deep spot",445839,782200,22-Jul-12,11
7787,LITTLE GLAMOR LAKE,MONMOUTH,2636,1,"Mid Lake, deep spot",445839,782200,24-May-15,10.6
7788,LITTLE GLAMOR LAKE,MONMOUTH,2636,1,"Mid Lake, deep spot",445839,782200,24-May-16,9.4
7789,LITTLE GLAMOR LAKE,MONMOUTH,2636,1,"Mid Lake, deep spot",445839,782200,14-Jun-17,9.8
7790,LITTLE GLAMOR LAKE,MONMOUTH,2636,1,"Mid Lake, deep spot",445839,782200,03-Jun-18,10.1
7791,LITTLE GLAMOR LAKE,MONMOUTH,2636,1,"Mid Lake, deep spot",445839,782200,22-May-20,10.6
7792,LITTLE GLAMOR LAKE,MONMOUTH,2636,1,"Mid Lake, deep spot",445839,782200,16-May-21,11.4
7793,LITTLE GLAMOR LAKE,MONMOUTH,2636,1,"Mid Lake, deep spot",445839,782200,15-May-22,10.8
7794,LITTLE GORDON LAKE,UNORGANIZED,2638,1,"Mid lake, deep spot",495333,934617,11-Jun-11,3.8
7795,LITTLE GORDON LAKE,UNORGANIZED,2638,1,"Mid lake, deep spot",495333,934617,07-Jun-12,4.4
7796,LITTLE GORDON LAKE,UNORGANIZED,2638,1,"Mid lake, deep spot",495333,934617,20-Jul-14,4
7797,LITTLE HAWK LAKE,STANHOPE,2645,1,"N end, deep spot",450930,784214,15-May-09,1.7
7798,LITTLE HAWK LAKE,STANHOPE,2645,1,"N end, deep spot",450930,784214,20-May-12,1.7
7799,LITTLE HAWK LAKE,STANHOPE,2645,1,"N end, deep spot",450930,784214,26-May-13,1.6
7800,LITTLE HAWK LAKE,STANHOPE,2645,1,"N end, deep spot",450930,784214,04-Jun-14,1.7
7801,LITTLE HAWK LAKE,STANHOPE,2645,1,"N end, deep spot",450930,784214,24-May-15,1.8
7802,LITTLE HAWK LAKE,STANHOPE,2645,1,"N end, deep spot",450930,784214,23-May-16,1.8
7803,LITTLE HAWK LAKE,STANHOPE,2645,1,"N end, deep spot",450930,784214,22-May-17,1.7
7804,LITTLE HAWK LAKE,STANHOPE,2645,1,"N end, deep spot",450930,784214,23-May-18,1.9
7805,LITTLE HAWK LAKE,STANHOPE,2645,1,"N end, deep spot",450930,784214,30-May-19,1.5
7806,LITTLE HAWK LAKE,STANHOPE,2645,1,"N end, deep spot",450930,784214,21-May-21,1.7
7807,LITTLE HAWK LAKE,STANHOPE,2645,1,"N end, deep spot",450930,784214,03-Jul-22,1.5
7808,LITTLE JOHN LAKE,"LOUGHBOROUGH, PORTLAND",7473,1,"Mid lake, deep spot",443094,763753,02-Jul-10,19.7
7809,LITTLE JOHN LAKE,"LOUGHBOROUGH, PORTLAND",7473,1,"Mid lake, deep spot",443094,763753,11-Sep-11,18.5
7810,LITTLE JOHN LAKE,"LOUGHBOROUGH, PORTLAND",7473,1,"Mid lake, deep spot",443094,763753,24-Jun-18,23.7
7811,LITTLE JOHN LAKE,"LOUGHBOROUGH, PORTLAND",7473,1,"Mid lake, deep spot",443094,763753,16-Jun-19,21
7812,LITTLE JOHN'S SISTER LAKE,"LOUGHBOROUGH, PORTLAND",7468,1,deep basin,443083,763752,02-Jun-09,17.7
7813,LITTLE JOHN'S SISTER LAKE,"LOUGHBOROUGH, PORTLAND",7468,1,deep basin,443083,763752,02-Jul-10,16.7
7814,LITTLE JOHN'S SISTER LAKE,"LOUGHBOROUGH, PORTLAND",7468,1,deep basin,443083,763752,11-Sep-11,19.9
7815,LITTLE JOHN'S SISTER LAKE,"LOUGHBOROUGH, PORTLAND",7468,1,deep basin,443083,763752,24-Jun-18,20.8
7816,LITTLE JOHN'S SISTER LAKE,"LOUGHBOROUGH, PORTLAND",7468,1,deep basin,443083,763752,16-Jun-19,16.1
7817,LITTLE KENNISIS LAKE,HAVELOCK,2655,1,"Mid Lake, deep spot",451515,783557,23-May-10,1.7
7818,LITTLE KENNISIS LAKE,HAVELOCK,2655,1,"Mid Lake, deep spot",451515,783557,21-May-12,1.8
7819,LITTLE KENNISIS LAKE,HAVELOCK,2655,1,"Mid Lake, deep spot",451515,783557,09-Jun-13,1.4
7820,LITTLE KENNISIS LAKE,HAVELOCK,2655,1,"Mid Lake, deep spot",451515,783557,31-May-14,1.7
7821,LITTLE KENNISIS LAKE,HAVELOCK,2655,1,"Mid Lake, deep spot",451515,783557,09-May-15,1.7
7822,LITTLE KENNISIS LAKE,HAVELOCK,2655,1,"Mid Lake, deep spot",451515,783557,23-May-16,1.7
7823,LITTLE KENNISIS LAKE,HAVELOCK,2655,1,"Mid Lake, deep spot",451515,783557,20-May-17,1.6
7824,LITTLE KENNISIS LAKE,HAVELOCK,2655,1,"Mid Lake, deep spot",451515,783557,14-May-18,1.7
7825,LITTLE KENNISIS LAKE,HAVELOCK,2655,1,"Mid Lake, deep spot",451515,783557,23-Jun-19,1.3
7826,LITTLE KENNISIS LAKE,HAVELOCK,2655,1,"Mid Lake, deep spot",451515,783557,17-May-20,7.9
7827,LITTLE KENNISIS LAKE,HAVELOCK,2655,1,"Mid Lake, deep spot",451515,783557,24-May-21,1.7
7828,LITTLE KENNISIS LAKE,HAVELOCK,2655,1,"Mid Lake, deep spot",451515,783557,26-Jun-22,1.5
7829,LITTLE LAKE,BAXTER,7261,1,Deep spot,445335,792803,13-May-12,15.8
7830,LITTLE LAKE,BAXTER,7261,1,Deep spot,445335,792803,05-Jun-18,27
7831,LITTLE LAKE,Municipality of Northern Bruce Peninsula,7645,1,"Mid lake, deep spot",445734,811308,22-May-16,54.1
7832,LITTLE LAKE,Municipality of Northern Bruce Peninsula,7645,1,"Mid lake, deep spot",445734,811308,27-May-17,61.2
7833,LITTLE LAKE JOSEPH,SEGUIN,2660,1,Main Basin-deep spot,451222,794112,25-May-08,3.7
7834,LITTLE LAKE JOSEPH,SEGUIN,2660,1,Main Basin-deep spot,451222,794112,04-Sep-08,1.9
7835,LITTLE LAKE JOSEPH,SEGUIN,2660,1,Main Basin-deep spot,451222,794112,18-May-09,3.2
7836,LITTLE LAKE JOSEPH,SEGUIN,2660,1,Main Basin-deep spot,451222,794112,25-May-10,3.7
7837,LITTLE LAKE JOSEPH,SEGUIN,2660,1,Main Basin-deep spot,451222,794112,21-May-12,3.5
7838,LITTLE LAKE JOSEPH,SEGUIN,2660,1,Main Basin-deep spot,451222,794112,23-Jun-13,3.1
7839,LITTLE LAKE JOSEPH,SEGUIN,2660,4,"Mid lake, deep spot",451222,794112,29-May-19,3.3
7840,LITTLE LAKE JOSEPH,SEGUIN,2660,4,"Mid lake, deep spot",451222,794112,24-May-22,3.5
7841,LITTLE LONG LAKE,CARDWELL,4748,1,Deep spot,451434,793043,05-May-08,2.1
7842,LITTLE LONG LAKE,CARDWELL,4748,1,Deep spot,451434,793043,09-May-09,1.8
7843,LITTLE LONG LAKE,CARDWELL,4748,1,Deep spot,451434,793043,16-May-10,1.5
7844,LITTLE LONG LAKE,CARDWELL,4748,1,Deep spot,451434,793043,05-May-11,1.6
7845,LITTLE LONG LAKE,CARDWELL,4748,1,Deep spot,451434,793043,07-Apr-12,1.8
7846,LITTLE LONG LAKE,CARDWELL,4748,1,Deep spot,451434,793043,08-May-13,1.7
7847,LITTLE LONG LAKE,CARDWELL,4748,1,Deep spot,451434,793043,04-May-14,2.4
7848,LITTLE LONG LAKE,CARDWELL,4748,1,Deep spot,451434,793043,09-May-15,1.9
7849,LITTLE LONG LAKE,CARDWELL,4748,1,Deep spot,451434,793043,30-Apr-16,1.9
7850,LITTLE LONG LAKE,CARDWELL,4748,1,Deep spot,451434,793043,08-May-17,2
7851,LITTLE LONG LAKE,CARDWELL,4748,1,Deep spot,451434,793043,07-May-18,2.2
7852,LITTLE LONG LAKE,CARDWELL,4748,1,Deep spot,451434,793043,07-May-19,2.2
7853,LITTLE LONG LAKE,CARDWELL,4748,1,Deep spot,451434,793043,27-Apr-20,1.9
7854,LITTLE LONG LAKE,CARDWELL,4748,1,Deep spot,451434,793043,02-May-21,2.1
7855,LITTLE LONG LAKE,CARDWELL,4748,1,Deep spot,451434,793043,06-May-22,2.1
7856,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,28-Jun-15,27.6
7857,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,22-Jul-15,27.1
7858,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,23-May-16,27.8
7859,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,30-Jun-17,27.3
7860,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,18-Jun-18,30.8
7861,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,07-Jun-19,28.5
7862,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,10-Jul-19,30.6
7863,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,26-May-20,31.7
7864,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,15-Jul-20,31.4
7865,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,25-Jul-20,28.5
7866,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,12-Aug-20,30.1
7867,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,12-Sep-20,36.3
7868,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,09-Oct-20,30.6
7869,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,19-May-21,29.8
7870,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,13-Jun-21,27.6
7871,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,06-Jul-22,26.8
7872,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,16-Aug-22,29.3
7873,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,10-Sep-22,29.4
7874,LITTLE LONG LAKE,STORRINGTON,6986,1,"Mid Lake, deep spot",442700,763400,10-Oct-22,28.1
7875,LITTLE LONG LAKE,N KAWARTHA,7388,1,Deep spot,444100,780850,11-May-10,2.2
7876,LITTLE LONG LAKE,N KAWARTHA,7388,1,Deep spot,444100,780850,17-May-11,2.2
7877,LITTLE LONG LAKE,N KAWARTHA,7388,1,Deep spot,444100,780850,12-May-12,2.2
7878,LITTLE LONG LAKE,N KAWARTHA,7388,1,Deep spot,444100,780850,20-May-13,2
7879,LITTLE LONG LAKE,N KAWARTHA,7388,1,Deep spot,444100,780850,09-May-14,2.6
7880,LITTLE LONG LAKE,N KAWARTHA,7388,1,Deep spot,444100,780850,08-May-15,2.5
7881,LITTLE LONG LAKE,N KAWARTHA,7388,1,Deep spot,444100,780850,03-May-16,2.5
7882,LITTLE LONG LAKE,N KAWARTHA,7388,1,Deep spot,444100,780850,18-Jun-17,2.2
7883,LITTLE LONG LAKE,N KAWARTHA,7388,1,Deep spot,444100,780850,28-May-18,2.7
7884,LITTLE LONG LAKE,N KAWARTHA,7388,1,Deep spot,444100,780850,09-Jun-19,2.5
7885,LITTLE LONG LAKE,N KAWARTHA,7388,1,Deep spot,444100,780850,16-May-20,2.3
7886,LITTLE MCKELLAR LAKE,MCKELLAR,2675,1,Main Basin-deep spot,453126,795615,05-May-08,3.5
7887,LITTLE MCKELLAR LAKE,MCKELLAR,2675,1,Main Basin-deep spot,453126,795615,27-Apr-09,2.7
7888,LITTLE MCKELLAR LAKE,MCKELLAR,2675,1,Main Basin-deep spot,453126,795615,14-Apr-10,4.3
7889,LITTLE MCKELLAR LAKE,MCKELLAR,2675,1,Main Basin-deep spot,453126,795615,29-May-12,3.9
7890,LITTLE PANACHE LAKE,LOUISE,2691,1,"E end, deep spot",461646,812205,19-May-08,11.6
7891,LITTLE PANACHE LAKE,LOUISE,2691,2,"W end, deep spot",461647,812211,19-May-08,11.3
7892,LITTLE POGAMASING LAKE,DENNIE,2700,1,Deep spot,465625,815343,16-May-15,2.2
7893,LITTLE POGAMASING LAKE,DENNIE,2700,1,Deep spot,465625,815343,21-May-16,2.7
7894,LITTLE POGAMASING LAKE,DENNIE,2700,1,Deep spot,465625,815343,27-May-17,2.6
7895,LITTLE POGAMASING LAKE,DENNIE,2700,1,Deep spot,465625,815343,16-May-18,2.6
7896,LITTLE POGAMASING LAKE,DENNIE,2700,1,Deep spot,465625,815343,25-May-19,2.3
7897,LITTLE POGAMASING LAKE,DENNIE,2700,1,Deep spot,465625,815343,31-May-20,2.3
7898,LITTLE POGAMASING LAKE,DENNIE,2700,1,Deep spot,465625,815343,24-Apr-21,2.5
7899,LITTLE POGAMASING LAKE,DENNIE,2700,1,Deep spot,465625,815343,15-May-22,2.4
7900,LITTLE REDSTONE LAKE,GUILFORD,2705,1,E Side of Island,451248,783343,18-Sep-08,2
7901,LITTLE REDSTONE LAKE,GUILFORD,2705,1,E Side of Island,451248,783343,24-May-09,1.5
7902,LITTLE REDSTONE LAKE,GUILFORD,2705,1,E Side of Island,451248,783343,18-May-10,1.7
7903,LITTLE REDSTONE LAKE,GUILFORD,2705,1,E Side of Island,451248,783343,08-May-11,1.3
7904,LITTLE REDSTONE LAKE,GUILFORD,2705,1,E Side of Island,451248,783343,17-Jun-12,2
7905,LITTLE REDSTONE LAKE,GUILFORD,2705,1,E Side of Island,451248,783343,18-Jun-13,1.5
7906,LITTLE REDSTONE LAKE,GUILFORD,2705,1,E Side of Island,451248,783343,09-Jun-14,2
7907,LITTLE REDSTONE LAKE,GUILFORD,2705,1,E Side of Island,451248,783343,24-May-15,2.1
7908,LITTLE REDSTONE LAKE,GUILFORD,2705,1,E Side of Island,451248,783343,23-May-16,1.8
7909,LITTLE REDSTONE LAKE,GUILFORD,2705,1,E Side of Island,451248,783343,20-May-17,31.4
7910,LITTLE REDSTONE LAKE,GUILFORD,2705,1,E Side of Island,451248,783343,27-May-18,1.9
7911,LITTLE REDSTONE LAKE,GUILFORD,2705,1,E Side of Island,451248,783343,08-Jun-19,1.5
7912,LITTLE REDSTONE LAKE,GUILFORD,2705,1,E Side of Island,451248,783343,21-May-20,1.6
7913,LITTLE REDSTONE LAKE,GUILFORD,2705,1,E Side of Island,451248,783343,16-May-21,2
7914,LITTLE REDSTONE LAKE,GUILFORD,2705,1,E Side of Island,451248,783343,23-May-22,1.9
7915,LITTLE SAND LAKE,MINAKI,7152,1,Milner Bay,500500,943900,04-Sep-08,3.1
7916,LITTLE SILVER LAKE,S SHERBROOKE,7085,1,MainChannel-DeepSpot,444759,762957,21-May-08,16.6
7917,LITTLE SILVER LAKE,S SHERBROOKE,7085,1,MainChannel-DeepSpot,444759,762957,18-May-10,15
7918,LITTLE SILVER LAKE,S SHERBROOKE,7085,1,MainChannel-DeepSpot,444759,762957,24-May-12,17.8
7919,LITTLE SILVER LAKE,S SHERBROOKE,7085,1,MainChannel-DeepSpot,444759,762957,27-Apr-13,19.7
7920,LITTLE SILVER LAKE,S SHERBROOKE,7085,1,MainChannel-DeepSpot,444759,762957,12-May-14,19.2
7921,LITTLE SILVER LAKE,S SHERBROOKE,7085,1,MainChannel-DeepSpot,444759,762957,06-May-15,18.4
7922,LITTLE SILVER LAKE,S SHERBROOKE,7085,1,MainChannel-DeepSpot,444759,762957,03-Jun-16,17.2
7923,LITTLE SILVER LAKE,TRENT LAKES,7580,1,"Main Basin, Deep Spot",443967,783556,25-May-14,66.5
7924,LITTLE SILVER LAKE,TRENT LAKES,7580,1,"Main Basin, Deep Spot",443967,783556,05-Jul-14,67.8
7925,LITTLE SILVER LAKE,TRENT LAKES,7580,1,"Main Basin, Deep Spot",443967,783556,18-May-15,69.5
7926,LITTLE STRAGGLE LAKE,DYSART ET AL,6987,1,"Mid Lake, deep spot",450733,781204,19-May-09,10.9
7927,LITTLE STRAGGLE LAKE,DYSART ET AL,6987,1,"Mid Lake, deep spot",450733,781204,02-May-10,11.3
7928,LITTLE STRAGGLE LAKE,DYSART ET AL,6987,1,"Mid Lake, deep spot",450733,781204,09-Apr-12,10.9
7929,LITTLE STRAGGLE LAKE,DYSART ET AL,6987,1,"Mid Lake, deep spot",450733,781204,20-May-13,9.9
7930,LITTLE STRAGGLE LAKE,DYSART ET AL,6987,1,"Mid Lake, deep spot",450733,781204,01-Jun-14,10.7
7931,LITTLE STRAGGLE LAKE,DYSART ET AL,6987,1,"Mid Lake, deep spot",450733,781204,18-May-15,10.9
7932,LITTLE STRAGGLE LAKE,DYSART ET AL,6987,1,"Mid Lake, deep spot",450733,781204,15-May-16,10.6
7933,LITTLE STRAGGLE LAKE,DYSART ET AL,6987,1,"Mid Lake, deep spot",450733,781204,23-May-17,10.7
7934,LITTLE STRAGGLE LAKE,DYSART ET AL,6987,1,"Mid Lake, deep spot",450733,781204,29-May-18,11
7935,LITTLE STRAGGLE LAKE,DYSART ET AL,6987,1,"Mid Lake, deep spot",450733,781204,22-May-19,10.3
7936,LITTLE STRAGGLE LAKE,DYSART ET AL,6987,1,"Mid Lake, deep spot",450733,781204,11-May-21,11.1
7937,LITTLE STRAGGLE LAKE,DYSART ET AL,6987,1,"Mid Lake, deep spot",450733,781204,30-May-22,10.7
7938,LITTLE TOMIKO LAKE,STEWART,2721,1,"Main basin, deep spot",463306,792333,12-Jul-16,1.1
7939,LITTLE TOMIKO LAKE,STEWART,2721,1,"Main basin, deep spot",463306,792333,20-May-17,1.3
7940,LITTLE TOMIKO LAKE,STEWART,2721,1,"Main basin, deep spot",463306,792333,03-Jun-18,1.2
7941,LITTLE VERMILLION LAKE,UNORGANIZED,2730,3,MPCA4,481754,922458,27-Jun-19,2.3
7942,LITTLE WHITEFISH LAKE,SEGUIN,2737,2,"E end, deep spot",451636,794711,29-Oct-08,2.8
7943,LITTLE WHITEFISH LAKE,SEGUIN,2737,2,"E end, deep spot",451636,794711,27-Jun-09,2.7
7944,LITTLE WHITEFISH LAKE,SEGUIN,2737,2,"E end, deep spot",451636,794711,23-May-10,5.5
7945,LITTLE WHITEFISH LAKE,SEGUIN,2737,2,"E end, deep spot",451636,794711,30-Jun-12,3.2
7946,LITTLE WHITEFISH LAKE,SEGUIN,2737,2,"E end, deep spot",451636,794711,08-Aug-13,3.3
7947,LITTLE WHITEFISH LAKE,SEGUIN,2737,2,"E end, deep spot",451636,794711,01-Jul-14,3.5
7948,LITTLE WHITEFISH LAKE,SEGUIN,2737,2,"E end, deep spot",451636,794711,18-May-15,3.4
7949,LITTLE WHITEFISH LAKE,SEGUIN,2737,2,"E end, deep spot",451636,794711,21-May-16,3.4
7950,LITTLE WHITEFISH LAKE,SEGUIN,2737,2,"E end, deep spot",451636,794711,30-Jul-17,3.5
7951,LITTLE WHITEFISH LAKE,SEGUIN,2737,3,"Mid lake, deep spot, Site 3",451617,794647,24-May-19,3.4
7952,LITTLE WHITEFISH LAKE,SEGUIN,2737,4,"West Bay, Deep spot",451637,794807,28-May-12,3.3
7953,LITTLE WHITEFISH LAKE,SEGUIN,2737,4,"West Bay, Deep spot",451637,794807,25-May-13,3
7954,LITTLE WHITEFISH LAKE,SEGUIN,2737,4,"West Bay, Deep spot",451637,794807,26-May-14,3.5
7955,LITTLE WHITEFISH LAKE,SEGUIN,2737,4,"West Bay, Deep spot",451637,794807,08-May-15,3.4
7956,LITTLE WHITEFISH LAKE,SEGUIN,2737,4,"West Bay, Deep spot",451637,794807,01-May-16,3.2
7957,LITTLE WHITEFISH LAKE,SEGUIN,2737,4,"West Bay, Deep spot",451637,794807,20-May-17,3.4
7958,LITTLE WHITEFISH LAKE,SEGUIN,2737,4,"West Bay, Deep spot",451637,794807,14-May-18,3.6
7959,LITTLE WHITEFISH LAKE,SEGUIN,2737,4,"West Bay, Deep spot",451637,794807,18-May-19,3.6
7960,LITTLE WHITEFISH LAKE,SEGUIN,2737,4,"West Bay, Deep spot",451637,794807,18-May-20,3.1
7961,LITTLE WHITEFISH LAKE,SEGUIN,2737,4,"West Bay, Deep spot",451637,794807,07-Jun-21,3.5
7962,LITTLE WHITEFISH LAKE,SEGUIN,2737,4,"West Bay, Deep spot",451637,794807,25-May-22,3.7
7963,LITTLE WHITEFISH LAKE,SEGUIN,2737,5,"Bass Bay, Deep spot",451617,794649,08-May-16,3.3
7964,LITTLE WHITEFISH LAKE,SEGUIN,2737,5,"Bass Bay, Deep spot",451617,794649,11-Jun-17,3.9
7965,LITTLE WHITEFISH LAKE,SEGUIN,2737,5,"Bass Bay, Deep spot",451617,794649,10-Jun-18,3.6
7966,LITTLE WHITEFISH LAKE,SEGUIN,2737,5,"Bass Bay, Deep spot",451617,794649,01-Jun-19,3.4
7967,LITTLE WHITEFISH LAKE,SEGUIN,2737,6,"Site 1, deep spot",451642,794816,21-Aug-17,3.3
7968,LITTLE WHITEFISH LAKE,SEGUIN,2737,6,"Site 1, deep spot",451642,794816,24-May-19,3.1
7969,LITTLE WHITEFISH LAKE,SEGUIN,2737,7,"Site 2, deep spot",451621,794822,16-May-19,3.2
7970,LITTLE WHITEFISH LAKE,SEGUIN,2737,7,"Site 2, deep spot",451621,794822,24-May-19,3.1
7971,LITTLE WHITEFISH LAKE,SEGUIN,2737,8,"Site 4, deep spot",451637,794707,24-May-19,3.1
7972,LIVINGSTONE LAKE,LIVINGSTONE,2742,1,"Mid Lake, deep spot",452135,784307,13-May-09,1.8
7973,LIVINGSTONE LAKE,LIVINGSTONE,2742,1,"Mid Lake, deep spot",452135,784307,30-Apr-10,1.9
7974,LIVINGSTONE LAKE,LIVINGSTONE,2742,1,"Mid Lake, deep spot",452135,784307,21-May-11,1.5
7975,LIVINGSTONE LAKE,LIVINGSTONE,2742,1,"Mid Lake, deep spot",452135,784307,13-May-12,1.9
7976,LIVINGSTONE LAKE,LIVINGSTONE,2742,1,"Mid Lake, deep spot",452135,784307,20-May-13,1.8
7977,LIVINGSTONE LAKE,LIVINGSTONE,2742,1,"Mid Lake, deep spot",452135,784307,14-May-14,2
7978,LIVINGSTONE LAKE,LIVINGSTONE,2742,1,"Mid Lake, deep spot",452135,784307,28-May-15,1.9
7979,LIVINGSTONE LAKE,LIVINGSTONE,2742,1,"Mid Lake, deep spot",452135,784307,23-May-16,1.9
7980,LIVINGSTONE LAKE,LIVINGSTONE,2742,1,"Mid Lake, deep spot",452135,784307,23-May-17,1.8
7981,LIVINGSTONE LAKE,LIVINGSTONE,2742,1,"Mid Lake, deep spot",452135,784307,21-May-18,1.9
7982,LIVINGSTONE LAKE,LIVINGSTONE,2742,1,"Mid Lake, deep spot",452135,784307,18-May-19,1.8
7983,LIVINGSTONE LAKE,LIVINGSTONE,2742,1,"Mid Lake, deep spot",452135,784307,30-May-21,2.1
7984,LIVINGSTONE LAKE,LIVINGSTONE,2742,1,"Mid Lake, deep spot",452135,784307,25-May-22,2
7985,LOHI LAKE,BRODER,2759,3,"Sudbury - Mid lake, deep spot",462326,810220,25-May-22,3.4
7986,LONG LAKE,LEEDS-THOUSAND IS,1231,1,"Mid Lake, deep spot",442926,760512,15-May-12,31.7
7987,LONG LAKE,LEEDS-THOUSAND IS,1231,1,"Mid Lake, deep spot",442926,760512,03-Jul-12,23.7
7988,LONG LAKE,LEEDS-THOUSAND IS,1231,1,"Mid Lake, deep spot",442926,760512,31-Jul-12,21.7
7989,LONG LAKE,LEEDS-THOUSAND IS,1231,1,"Mid Lake, deep spot",442926,760512,31-May-13,30.2
7990,LONG LAKE,LEEDS-THOUSAND IS,1231,1,"Mid Lake, deep spot",442926,760512,29-Jun-13,25.5
7991,LONG LAKE,LEEDS-THOUSAND IS,1231,1,"Mid Lake, deep spot",442926,760512,31-Jul-13,23.7
7992,LONG LAKE,LEEDS-THOUSAND IS,1231,1,"Mid Lake, deep spot",442926,760512,18-May-14,33.4
7993,LONG LAKE,LEEDS-THOUSAND IS,1231,1,"Mid Lake, deep spot",442926,760512,19-May-15,34.1
7994,LONG LAKE,LEEDS-THOUSAND IS,1231,1,"Mid Lake, deep spot",442926,760512,16-Jun-16,25.7
7995,LONG LAKE,LEEDS-THOUSAND IS,1231,1,"Mid Lake, deep spot",442926,760512,16-Jun-16,25.7
7996,LONG LAKE,N KAWARTHA,2770,1,"Mid Lake, deep spot",444112,781052,19-May-08,4.3
7997,LONG LAKE,N KAWARTHA,2770,1,"Mid Lake, deep spot",444112,781052,13-May-09,3.7
7998,LONG LAKE,N KAWARTHA,2770,1,"Mid Lake, deep spot",444112,781052,05-May-10,4
7999,LONG LAKE,N KAWARTHA,2770,1,"Mid Lake, deep spot",444112,781052,17-May-11,4
8000,LONG LAKE,N KAWARTHA,2770,1,"Mid Lake, deep spot",444112,781052,12-May-12,3.8
8001,LONG LAKE,N KAWARTHA,2770,1,"Mid Lake, deep spot",444112,781052,20-May-13,3.7
8002,LONG LAKE,N KAWARTHA,2770,1,"Mid Lake, deep spot",444112,781052,05-May-14,4.1
8003,LONG LAKE,N KAWARTHA,2770,1,"Mid Lake, deep spot",444112,781052,08-May-15,4.2
8004,LONG LAKE,N KAWARTHA,2770,1,"Mid Lake, deep spot",444112,781052,02-May-16,3.8
8005,LONG LAKE,N KAWARTHA,2770,1,"Mid Lake, deep spot",444112,781052,17-May-17,4.1
8006,LONG LAKE,N KAWARTHA,2770,1,"Mid Lake, deep spot",444112,781052,10-Jun-18,4.1
8007,LONG LAKE,N KAWARTHA,2770,1,"Mid Lake, deep spot",444112,781052,20-May-19,4
8008,LONG LAKE,N KAWARTHA,2770,1,"Mid Lake, deep spot",444112,781052,31-May-20,4.2
8009,LONG LAKE,N KAWARTHA,2770,1,"Mid Lake, deep spot",444112,781052,24-May-21,5
8010,LONG LAKE,N KAWARTHA,2770,1,"Mid Lake, deep spot",444112,781052,29-May-22,4.3
8011,LONG LAKE,DUDLEY,2772,2,"E end, Mid-lake",450247,782127,29-Oct-08,13.3
8012,LONG LAKE,DUDLEY,2772,2,"E end, Mid-lake",450247,782127,14-Jun-11,12.6
8013,LONG LAKE,DUDLEY,2772,2,"E end, Mid-lake",450247,782127,09-May-15,13.1
8014,LONG LAKE,DUDLEY,2772,2,"E end, Mid-lake",450247,782127,27-May-18,14.1
8015,LONG LAKE,DUDLEY,2772,2,"E end, Mid-lake",450247,782127,01-Jun-19,12
8016,LONG LAKE,DUDLEY,2772,2,"E end, Mid-lake",450247,782127,18-Oct-20,14.1
8017,LONG LAKE,DUDLEY,2772,2,"E end, Mid-lake",450247,782127,24-May-21,11.5
8018,LONG LAKE,DUDLEY,2772,2,"E end, Mid-lake",450247,782127,15-May-22,14.1
8019,LONG LAKE,SEGUIN,2775,2,Deep Spot,451620,794433,17-May-18,1.7
