_id,Lake Name,Township,STN,Site ID,Site Description,Latitude (DMS),Longitude (DMS),Date (dd/mm/yyyy),Chloride (mg/L)
7714,MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,19/10/2020,14
7715,COLONEL BY LAKE,"PITTSBURGH, KINGSTON",7171,1,750m upstream K.Mills Dam,441759,762626,09/05/2018,8
7716,COLONEL BY LAKE,"PITTSBURGH, KINGSTON",7171,1,750m upstream K.Mills Dam,441759,762626,18/04/2017,9.1
7717,COLONEL BY LAKE,"PITTSBURGH, KINGSTON",7171,1,750m upstream K.Mills Dam,441759,762626,10/05/2016,10
7718,COLONEL BY LAKE,"PITTSBURGH, KINGSTON",7171,1,750m upstream K.Mills Dam,441759,762626,09/08/2017,7.9
7719,GANANOQUE RIVER,LEEDS-THOUSAND IS,7173,1,N endriver-pastCrank,442853,760717,26/06/2016,9.7
7720,GANANOQUE RIVER,LEEDS-THOUSAND IS,7173,1,N endriver-pastCrank,442853,760717,26/06/2018,8.5
7721,GANANOQUE RIVER,LEEDS-THOUSAND IS,7173,1,N endriver-pastCrank,442853,760717,01/06/2018,8.9
7722,GANANOQUE RIVER,LEEDS-THOUSAND IS,7173,1,N endriver-pastCrank,442853,760717,21/05/2017,9.8
7723,GANANOQUE RIVER,LEEDS-THOUSAND IS,7173,1,N endriver-pastCrank,442853,760717,03/06/2016,9.5
7724,GANANOQUE RIVER,LEEDS-THOUSAND IS,7173,1,N endriver-pastCrank,442853,760717,19/05/2015,8.4
7725,GANANOQUE RIVER,LEEDS-THOUSAND IS,7173,1,N endriver-pastCrank,442853,760717,26/06/2016,9.7
7726,GANANOQUE RIVER,LEEDS-THOUSAND IS,7173,1,N endriver-pastCrank,442853,760717,20/06/2015,8.5
7727,MADAWASKA RIVER,MCNAB,7175,1,"Mid bay, deep spot",452321,773803,06/06/2015,5.2
7728,MADAWASKA RIVER,MCNAB,7175,1,"Mid bay, deep spot",452321,773803,28/05/2022,5.4
7729,MADAWASKA RIVER,MCNAB,7175,1,"Mid bay, deep spot",452321,773803,22/05/2021,6.4
7730,MADAWASKA RIVER,MCNAB,7175,1,"Mid bay, deep spot",452321,773803,22/07/2017,5.1
7731,MADAWASKA RIVER,MCNAB,7175,1,"Mid bay, deep spot",452321,773803,13/06/2016,5.4
7732,MADAWASKA RIVER,MCNAB,7175,1,"Mid bay, deep spot",452321,773803,05/06/2018,6.5
7733,MADAWASKA RIVER,MCNAB,7175,1,"Mid bay, deep spot",452321,773803,13/06/2016,5.4
7734,MADAWASKA RIVER,MCNAB,7175,1,"Mid bay, deep spot",452321,773803,15/07/2019,5.6
7735,MOTH LAKE,"FORGIE, EWART",7176,1,Hallson's Shore,494335,950049,31/05/2015,23.4
7736,MOTH LAKE,"FORGIE, EWART",7176,1,Hallson's Shore,494335,950049,13/06/2016,23
7737,MOTH LAKE,"FORGIE, EWART",7176,1,Hallson's Shore,494335,950049,13/06/2016,23
7738,WINNIPEG RIVER,"UMBACH, PELLATT",7177,1,Sunpnt-SMyrtleRapids,495258,943628,28/06/2021,2.2
7739,WINNIPEG RIVER,"UMBACH, PELLATT",7177,1,Sunpnt-SMyrtleRapids,495258,943628,27/05/2017,2.1
7740,WINNIPEG RIVER,"UMBACH, PELLATT",7177,1,Sunpnt-SMyrtleRapids,495258,943628,03/06/2015,1.9
7741,WINNIPEG RIVER,"UMBACH, PELLATT",7177,1,Sunpnt-SMyrtleRapids,495258,943628,13/06/2022,2.3
7742,WINNIPEG RIVER,"UMBACH, PELLATT",7177,1,Sunpnt-SMyrtleRapids,495258,943628,31/05/2020,2.3
7743,WINNIPEG RIVER,"UMBACH, PELLATT",7177,1,Sunpnt-SMyrtleRapids,495258,943628,25/05/2016,1.7
7744,WINNIPEG RIVER,"UMBACH, PELLATT",7177,1,Sunpnt-SMyrtleRapids,495258,943628,21/05/2019,2.2
7745,WINNIPEG RIVER,"UMBACH, PELLATT",7177,3,N of Big Island,495755,943923,04/05/2016,1.8
7746,WINNIPEG RIVER,"UMBACH, PELLATT",7177,3,N of Big Island,495755,943923,20/05/2018,1.9
7747,WINNIPEG RIVER,"UMBACH, PELLATT",7177,3,N of Big Island,495755,943923,14/05/2021,2.2
7748,WINNIPEG RIVER,"UMBACH, PELLATT",7177,3,N of Big Island,495755,943923,29/04/2017,2
7749,WINNIPEG RIVER,"UMBACH, PELLATT",7177,3,N of Big Island,495755,943923,03/05/2015,1.6
7750,WINNIPEG RIVER,"UMBACH, PELLATT",7177,3,N of Big Island,495755,943923,18/05/2020,2.1
7751,WINNIPEG RIVER,"UMBACH, PELLATT",7177,3,N of Big Island,495755,943923,15/05/2022,2.2
7752,WINNIPEG RIVER,"UMBACH, PELLATT",7177,3,N of Big Island,495755,943923,19/05/2019,2.1
7753,WINNIPEG RIVER,"UMBACH, PELLATT",7177,8,Eagle Bay,494917,943218,20/06/2017,2
7754,WINNIPEG RIVER,"UMBACH, PELLATT",7177,8,Eagle Bay,494917,943218,13/06/2016,2
7755,WINNIPEG RIVER,"UMBACH, PELLATT",7177,8,Eagle Bay,494917,943218,17/07/2018,2.1
7756,LE GROU LAKE,EAST MILLS,7181,1,"S/E end, deep spot",455104,795451,31/05/2015,0.2
7757,LE GROU LAKE,EAST MILLS,7181,1,"S/E end, deep spot",455104,795451,19/05/2022,0.3
7758,LE GROU LAKE,EAST MILLS,7181,1,"S/E end, deep spot",455104,795451,01/06/2017,0.2
7759,LE GROU LAKE,EAST MILLS,7181,1,"S/E end, deep spot",455104,795451,03/06/2016,0.2
7760,LE GROU LAKE,EAST MILLS,7181,1,"S/E end, deep spot",455104,795451,04/06/2018,0.3
7761,LE GROU LAKE,EAST MILLS,7181,1,"S/E end, deep spot",455104,795451,25/05/2021,0.2
7762,LE GROU LAKE,EAST MILLS,7181,1,"S/E end, deep spot",455104,795451,27/05/2019,0.2
7763,DECEPTION LAKE,BOYS,7185,1,"Mid Lake, deep spot",494430,944950,01/07/2019,0.5
7764,DECEPTION LAKE,BOYS,7185,1,"Mid Lake, deep spot",494430,944950,20/05/2018,0.4
7765,DIXON LAKE,WISNER,7186,1,"Mid Lake, deep spot",464153,805747,13/06/2022,0.4
7766,DIXON LAKE,WISNER,7186,1,"Mid Lake, deep spot",464153,805747,30/05/2017,0.5
7767,DIXON LAKE,WISNER,7186,1,"Mid Lake, deep spot",464153,805747,16/06/2019,0.5
7768,DIXON LAKE,WISNER,7186,1,"Mid Lake, deep spot",464153,805747,28/05/2018,0.5
7769,DIXON LAKE,WISNER,7186,1,"Mid Lake, deep spot",464153,805747,21/05/2015,0.5
7770,DIXON LAKE,WISNER,7186,1,"Mid Lake, deep spot",464153,805747,19/05/2016,0.5
7771,SIMMONS LAKE,DOWLING-FAIRBANKS,7188,1,"Mid Lake, deep spot SIS-1",463233,812505,25/05/2022,0.8
7772,CROTCH LAKE,KENNEBEC,7221,1,"Mid Lake, deep spot",443945,765806,14/06/2015,5.3
7773,CROTCH LAKE,KENNEBEC,7221,1,"Mid Lake, deep spot",443945,765806,18/06/2017,6.3
7774,CROTCH LAKE,KENNEBEC,7221,1,"Mid Lake, deep spot",443945,765806,19/07/2015,6.3
7775,CROTCH LAKE,KENNEBEC,7221,1,"Mid Lake, deep spot",443945,765806,15/06/2021,5.6
7776,CROTCH LAKE,KENNEBEC,7221,1,"Mid Lake, deep spot",443945,765806,25/06/2022,5.7
7777,CROTCH LAKE,KENNEBEC,7221,1,"Mid Lake, deep spot",443945,765806,28/06/2019,6.7
7778,CROTCH LAKE,KENNEBEC,7221,1,"Mid Lake, deep spot",443945,765806,12/06/2019,6.3
7779,HORSESHOE LAKE,KENNEBEC,7222,1,"Mid Lake, deep spot",444030,765733,25/06/2022,5.9
7780,HORSESHOE LAKE,KENNEBEC,7222,1,"Mid Lake, deep spot",444030,765733,14/06/2015,5.9
7781,HORSESHOE LAKE,KENNEBEC,7222,1,"Mid Lake, deep spot",444030,765733,15/06/2021,5.7
7782,HORSESHOE LAKE,KENNEBEC,7222,1,"Mid Lake, deep spot",444030,765733,28/06/2019,6.8
7783,HORSESHOE LAKE,KENNEBEC,7222,1,"Mid Lake, deep spot",444030,765733,12/06/2019,6.7
7784,HORSESHOE LAKE,KENNEBEC,7222,1,"Mid Lake, deep spot",444030,765733,19/07/2015,6.3
7785,HORSESHOE LAKE,KENNEBEC,7222,1,"Mid Lake, deep spot",444030,765733,18/06/2017,6.3
7786,TACKABERRY LAKE,MCLEAN,7234,2,"mid lake, deep spot",450710,790825,23/05/2017,0.3
7787,TACKABERRY LAKE,MCLEAN,7234,2,"mid lake, deep spot",450710,790825,16/05/2015,0.3
7788,TACKABERRY LAKE,MCLEAN,7234,2,"mid lake, deep spot",450710,790825,03/07/2020,0.3
7789,TACKABERRY LAKE,MCLEAN,7234,2,"mid lake, deep spot",450710,790825,23/05/2018,0.3
7790,TACKABERRY LAKE,MCLEAN,7234,2,"mid lake, deep spot",450710,790825,19/05/2019,0.3
7791,TACKABERRY LAKE,MCLEAN,7234,2,"mid lake, deep spot",450710,790825,04/09/2022,0.3
7792,TACKABERRY LAKE,MCLEAN,7234,2,"mid lake, deep spot",450710,790825,24/06/2021,0.3
7793,DOYNE LAKE,S ALGONA,7237,1,"Mid Lake, deep spot",452823,771835,17/06/2015,2.2
7794,DOYNE LAKE,S ALGONA,7237,1,"Mid Lake, deep spot",452823,771835,12/05/2016,3.2
7795,DOYNE LAKE,S ALGONA,7237,1,"Mid Lake, deep spot",452823,771835,17/07/2015,1.7
7796,DOYNE LAKE,S ALGONA,7237,1,"Mid Lake, deep spot",452823,771835,07/05/2015,3.2
7797,DOYNE LAKE,S ALGONA,7237,1,"Mid Lake, deep spot",452823,771835,22/05/2017,2.9
7798,DOYNE LAKE,S ALGONA,7237,1,"Mid Lake, deep spot",452823,771835,14/06/2016,2.5
7799,DOYNE LAKE,S ALGONA,7237,1,"Mid Lake, deep spot",452823,771835,14/06/2016,2.5
7800,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,24/05/2015,12.1
7801,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,15/07/2019,14.7
7802,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,21/06/2020,13.8
7803,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,17/06/2019,14.3
7804,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,23/05/2016,12.1
7805,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,19/07/2015,12.1
7806,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,06/09/2020,14.3
7807,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,19/06/2016,13.3
7808,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,13/07/2016,13.5
7809,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,27/05/2017,13.9
7810,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,10/06/2017,14.2
7811,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,25/06/2017,13.4
7812,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,17/07/2020,14.6
7813,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,30/06/2021,15.1
7814,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,19/06/2016,13.3
7815,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,25/06/2018,12.9
7816,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,29/06/2015,12.3
7817,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,15/07/2018,13.4
7818,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,25/05/2019,14.1
7819,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,04/06/2018,14.3
7820,SANDY LAKE,GALWAY-CAVENDISH,7241,2,"Mid Lake, deep spot",443236,782425,19/08/2020,14.4
7821,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,1,"Seeley's Bay, Deep Spot",442883,761427,25/06/2015,8.9
7822,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,1,"Seeley's Bay, Deep Spot",442883,761427,25/05/2015,8.3
7823,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,1,"Seeley's Bay, Deep Spot",442883,761427,20/08/2020,8.1
7824,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,1,"Seeley's Bay, Deep Spot",442883,761427,16/05/2018,10.9
7825,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,1,"Seeley's Bay, Deep Spot",442883,761427,06/06/2020,6.2
7826,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,1,"Seeley's Bay, Deep Spot",442883,761427,10/06/2019,8.2
7827,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,1,"Seeley's Bay, Deep Spot",442883,761427,18/07/2019,9.4
7828,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,1,"Seeley's Bay, Deep Spot",442883,761427,16/05/2017,8
7829,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,2,"Haskin's Point, Deep Spot",442904,761470,16/05/2018,6.6
7830,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,2,"Haskin's Point, Deep Spot",442904,761470,25/06/2015,6.7
7831,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,2,"Haskin's Point, Deep Spot",442904,761470,18/07/2019,6.9
7832,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,2,"Haskin's Point, Deep Spot",442904,761470,20/08/2020,6.7
7833,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,2,"Haskin's Point, Deep Spot",442904,761470,16/05/2017,7.1
7834,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,2,"Haskin's Point, Deep Spot",442904,761470,25/05/2015,7.7
7835,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,2,"Haskin's Point, Deep Spot",442904,761470,06/06/2020,6.7
7836,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,2,"Haskin's Point, Deep Spot",442904,761470,10/06/2019,6.5
7837,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,3," Deep spot, south of Tiny Isd.",442672,761794,31/05/2017,7.1
7838,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,3," Deep spot, south of Tiny Isd.",442672,761794,28/06/2021,7.5
7839,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,3," Deep spot, south of Tiny Isd.",442672,761794,24/09/2022,7
7840,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,3," Deep spot, south of Tiny Isd.",442672,761794,22/10/2022,7.1
7841,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,3," Deep spot, south of Tiny Isd.",442672,761794,31/05/2016,7.4
7842,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,3," Deep spot, south of Tiny Isd.",442672,761794,22/06/2022,6.4
7843,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,3," Deep spot, south of Tiny Isd.",442672,761794,29/06/2015,6.8
7844,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,3," Deep spot, south of Tiny Isd.",442672,761794,19/05/2019,6.5
7845,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,3," Deep spot, south of Tiny Isd.",442672,761794,26/06/2019,6.7
7846,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,3," Deep spot, south of Tiny Isd.",442672,761794,30/05/2022,7
7847,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,3," Deep spot, south of Tiny Isd.",442672,761794,26/05/2018,6.3
7848,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,3," Deep spot, south of Tiny Isd.",442672,761794,29/05/2015,7.5
7849,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,3," Deep spot, south of Tiny Isd.",442672,761794,29/07/2022,6.8
7850,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,3," Deep spot, south of Tiny Isd.",442672,761794,26/06/2018,6.3
7851,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,3," Deep spot, south of Tiny Isd.",442672,761794,25/08/2022,6.8
7852,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,3," Deep spot, south of Tiny Isd.",442672,761794,30/06/2016,7.3
7853,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,4,W of Beaupre Island,442601,761912,18/05/2022,9.9
7854,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,4,W of Beaupre Island,442601,761912,23/06/2021,7.4
7855,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,4,W of Beaupre Island,442601,761912,23/09/2022,7.1
7856,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,4,W of Beaupre Island,442601,761912,27/05/2021,7.3
7857,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,4,W of Beaupre Island,442601,761912,15/07/2022,7.1
7858,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,4,W of Beaupre Island,442601,761912,20/06/2022,7
7859,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,4,W of Beaupre Island,442601,761912,23/10/2022,7
7860,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,4,W of Beaupre Island,442601,761912,24/08/2022,7.3
7861,CRANBERRY LAKE,"PITTSBURGH, STORRINGTON",7244,4,W of Beaupre Island,442601,761912,21/07/2021,7.6
7862,LOWER FRENCH R DELTA,HENVEY,7247,7,King's Island-N side,460043,805215,18/06/2016,2.7
7863,LOWER FRENCH R DELTA,HENVEY,7247,7,King's Island-N side,460043,805215,18/06/2016,2.7
7864,LOWER FRENCH R DELTA,HENVEY,7247,7,King's Island-N side,460043,805215,24/05/2022,3.4
7865,LOWER FRENCH R DELTA,HENVEY,7247,7,King's Island-N side,460043,805215,29/05/2015,3.4
7866,LOWER FRENCH R DELTA,HENVEY,7247,7,King's Island-N side,460043,805215,10/06/2018,3.3
7867,LOWER FRENCH R DELTA,HENVEY,7247,7,King's Island-N side,460043,805215,17/06/2019,3.8
